Latitude,Longitude,TMP,State
   35.938000, -120.688000,       46.742,California
   35.938000, -120.563000,       44.546,California
   35.938000, -120.438000,       44.600,California
   35.938000, -120.313000,       43.880,California
   35.938000, -120.188000,       48.128,California
   35.938000, -120.063000,       50.144,California
   35.938000, -119.938000,       50.936,California
   35.938000, -119.813000,       51.314,California
   35.938000, -119.688000,       51.188,California
   35.938000, -119.563000,       51.044,California
   35.938000, -119.438000,       50.918,California
   35.938000, -119.313000,       50.900,California
   35.938000, -119.188000,       50.648,California
   35.938000, -119.063000,       50.756,California
   35.938000, -118.938000,       50.306,California
   35.938000, -118.813000,       47.300,California
   35.938000, -118.688000,       39.398,California
   35.938000, -118.563000,       34.160,California
   35.938000, -118.438000,       34.286,California
   35.938000, -118.313000,       26.294,California
   35.938000, -118.188000,       32.468,California
   35.938000, -118.063000,       29.624,California
   35.938000, -117.938000,       38.192,California
   35.938000, -117.813000,       41.468,California
   35.938000, -117.688000,       43.250,California
   35.938000, -117.563000,       36.410,California
   35.938000, -117.438000,       37.148,California
   35.938000, -117.313000,       46.562,California
   35.938000, -117.188000,       45.572,California
   35.938000, -117.063000,       38.246,California
   35.938000, -116.938000,       44.654,California
   35.938000, -116.813000,       52.268,California
   35.938000, -116.688000,       51.602,California
   35.938000, -116.563000,       45.932,California
   35.938000, -116.438000,       43.736,California
   35.938000, -116.313000,       47.120,California
   35.938000, -116.188000,       47.606,California
   35.938000, -116.063000,       43.412,California
   35.938000, -115.938000,       45.194,California
   35.938000, -115.813000,       45.032,California
   35.938000, -115.688000,       43.790,California
   35.938000, -115.563000,       37.616,California
   35.938000, -115.438000,       37.850,California
   35.938000, -115.313000,       42.926,California
   35.938000, -115.188000,       44.834,California
   35.938000, -115.063000,       43.124,California
   35.938000, -114.938000,       45.680,California
   35.938000, -114.813000,       45.374,California
   35.938000, -114.688000,       47.030,California
   35.938000, -114.563000,       44.006,California
   35.938000, -114.438000,       45.950,Arizona
   35.938000, -114.313000,       44.744,Arizona
   35.938000, -114.188000,       44.762,Arizona
   35.938000, -114.063000,       41.036,Arizona
   35.938000, -113.938000,       36.392,Arizona
   35.938000, -113.813000,       39.038,Arizona
   35.938000, -113.688000,       41.450,Arizona
   35.938000, -113.563000,       38.498,Arizona
   35.938000, -113.438000,       34.556,Arizona
   35.938000, -113.313000,       41.000,Arizona
   35.938000, -113.188000,       31.784,Arizona
   35.938000, -113.063000,       29.822,Arizona
   35.938000, -112.938000,       31.478,Arizona
   35.938000, -112.813000,       32.648,Arizona
   35.938000, -112.688000,       33.278,Arizona
   35.938000, -112.563000,       34.214,Arizona
   35.938000, -112.438000,       34.052,Arizona
   35.938000, -112.313000,       32.360,Arizona
   35.938000, -112.188000,       29.840,Arizona
   35.938000, -112.063000,       27.716,Arizona
   35.938000, -111.938000,       27.104,Arizona
   35.938000, -111.813000,       28.508,Arizona
   35.938000, -111.688000,       30.758,Arizona
   35.938000, -111.563000,       34.016,Arizona
   35.938000, -111.438000,       36.572,Arizona
   35.938000, -111.313000,       36.338,Arizona
   35.938000, -111.188000,       33.188,Arizona
   35.938000, -111.063000,       31.316,Arizona
   35.938000, -110.938000,       31.100,Arizona
   35.938000, -110.813000,       31.730,Arizona
   35.938000, -110.688000,       31.298,Arizona
   35.938000, -110.563000,       31.406,Arizona
   35.938000, -110.438000,       30.902,Arizona
   35.938000, -110.313000,       30.686,Arizona
   35.938000, -110.188000,       30.056,Arizona
   35.938000, -110.063000,       28.886,Arizona
   35.938000, -109.938000,       26.924,Arizona
   35.938000, -109.813000,       29.354,Arizona
   35.938000, -109.688000,       30.938,Arizona
   35.938000, -109.563000,       31.064,Arizona
   35.938000, -109.438000,       28.544,Arizona
   35.938000, -109.313000,       24.926,Arizona
   35.938000, -109.188000,       23.846,Arizona
   35.938000, -109.063000,       24.908,Arizona
   35.938000, -108.938000,       23.666,New Mexico
   35.938000, -108.813000,       21.452,New Mexico
   35.938000, -108.688000,       27.590,New Mexico
   35.938000, -108.563000,       29.912,New Mexico
   35.938000, -108.438000,       29.228,New Mexico
   35.938000, -108.313000,       28.364,New Mexico
   35.938000, -108.188000,       27.608,New Mexico
   35.938000, -108.063000,       27.086,New Mexico
   35.938000, -107.938000,       26.654,New Mexico
   35.938000, -107.813000,       26.528,New Mexico
   35.938000, -107.688000,       26.168,New Mexico
   35.938000, -107.563000,       26.780,New Mexico
   35.938000, -107.438000,       26.798,New Mexico
   35.938000, -107.313000,       26.996,New Mexico
   35.938000, -107.188000,       26.798,New Mexico
   35.938000, -107.063000,       26.474,New Mexico
   35.938000, -106.938000,       26.096,New Mexico
   35.938000, -106.813000,       21.344,New Mexico
   35.938000, -106.688000,       20.066,New Mexico
   35.938000, -106.563000,       17.294,New Mexico
   35.938000, -106.438000,       15.692,New Mexico
   35.938000, -106.313000,       20.192,New Mexico
   35.938000, -106.188000,       25.772,New Mexico
   35.938000, -106.063000,       28.094,New Mexico
   35.938000, -105.938000,       25.934,New Mexico
   35.938000, -105.813000,       18.554,New Mexico
   35.938000, -105.688000,       12.596,New Mexico
   35.938000, -105.563000,       12.830,New Mexico
   35.938000, -105.438000,       20.912,New Mexico
   35.938000, -105.313000,       25.286,New Mexico
   35.938000, -105.188000,       26.276,New Mexico
   35.938000, -105.063000,       25.754,New Mexico
   35.938000, -104.938000,       24.764,New Mexico
   35.938000, -104.813000,       26.744,New Mexico
   35.938000, -104.688000,       27.428,New Mexico
   35.938000, -104.563000,       27.842,New Mexico
   35.938000, -104.438000,       28.922,New Mexico
   35.938000, -104.313000,       29.534,New Mexico
   35.938000, -104.188000,       28.328,New Mexico
   35.938000, -104.063000,       28.868,New Mexico
   35.938000, -103.938000,       29.516,New Mexico
   35.938000, -103.813000,       30.578,New Mexico
   35.938000, -103.688000,       31.334,New Mexico
   35.938000, -103.563000,       31.136,New Mexico
   35.938000, -103.438000,       30.812,New Mexico
   35.938000, -103.313000,       31.874,New Mexico
   35.938000, -103.188000,       32.594,New Mexico
   35.938000, -103.063000,       33.116,New Mexico
   35.938000, -102.938000,       32.936,Oklahoma
   35.938000, -102.813000,       32.450,Oklahoma
   35.938000, -102.688000,       31.982,Oklahoma
   35.938000, -102.563000,       31.784,Oklahoma
   35.938000, -102.438000,       31.910,Oklahoma
   35.938000, -102.313000,       32.144,Oklahoma
   35.938000, -102.188000,       32.270,Oklahoma
   35.938000, -102.063000,       32.360,Oklahoma
   35.938000, -101.938000,       32.468,Oklahoma
   35.938000, -101.813000,       32.288,Oklahoma
   35.938000, -101.688000,       32.036,Oklahoma
   35.938000, -101.563000,       31.694,Oklahoma
   35.938000, -101.438000,       31.910,Oklahoma
   35.938000, -101.313000,       32.468,Oklahoma
   35.938000, -101.188000,       33.188,Oklahoma
   35.938000, -101.063000,       33.692,Oklahoma
   35.938000, -100.938000,       33.710,Oklahoma
   35.938000, -100.813000,       33.800,Oklahoma
   35.938000, -100.688000,       33.998,Oklahoma
   35.938000, -100.563000,       34.088,Oklahoma
   35.938000, -100.438000,       34.160,Oklahoma
   35.938000, -100.313000,       33.764,Oklahoma
   35.938000, -100.188000,       33.260,Oklahoma
   35.938000, -100.063000,       33.098,Oklahoma
   35.938000,  -99.938000,       33.260,Oklahoma
   35.938000,  -99.813000,       33.278,Oklahoma
   35.938000,  -99.688000,       32.612,Oklahoma
   35.938000,  -99.563000,       33.116,Oklahoma
   35.938000,  -99.438000,       32.720,Oklahoma
   35.938000,  -99.313000,       33.296,Oklahoma
   35.938000,  -99.188000,       33.314,Oklahoma
   35.938000,  -99.063000,       33.800,Oklahoma
   35.938000,  -98.938000,       33.530,Oklahoma
   35.938000,  -98.813000,       33.872,Oklahoma
   35.938000,  -98.688000,       33.206,Oklahoma
   35.938000,  -98.563000,       33.728,Oklahoma
   35.938000,  -98.438000,       33.818,Oklahoma
   35.938000,  -98.313000,       34.088,Oklahoma
   35.938000,  -98.188000,       33.854,Oklahoma
   35.938000,  -98.063000,       33.494,Oklahoma
   35.938000,  -97.938000,       33.890,Oklahoma
   35.938000,  -97.813000,       34.232,Oklahoma
   35.938000,  -97.688000,       34.520,Oklahoma
   35.938000,  -97.563000,       34.196,Oklahoma
   35.938000,  -97.438000,       34.088,Oklahoma
   35.938000,  -97.313000,       33.620,Oklahoma
   35.938000,  -97.188000,       33.818,Oklahoma
   35.938000,  -97.063000,       33.944,Oklahoma
   35.938000,  -96.938000,       33.908,Oklahoma
   35.938000,  -96.813000,       33.836,Oklahoma
   35.938000,  -96.688000,       34.142,Oklahoma
   35.938000,  -96.563000,       33.908,Oklahoma
   35.938000,  -96.438000,       34.034,Oklahoma
   35.938000,  -96.313000,       34.160,Oklahoma
   35.938000,  -96.188000,       34.034,Oklahoma
   35.938000,  -96.063000,       33.674,Oklahoma
   35.938000,  -95.938000,       33.350,Oklahoma
   35.938000,  -95.813000,       33.548,Oklahoma
   35.938000,  -95.688000,       33.800,Oklahoma
   35.938000,  -95.563000,       34.286,Oklahoma
   35.938000,  -95.438000,       34.304,Oklahoma
   35.938000,  -95.313000,       34.124,Oklahoma
   35.938000,  -95.188000,       33.872,Oklahoma
   35.938000,  -95.063000,       34.088,Oklahoma
   35.938000,  -94.938000,       34.628,Oklahoma
   35.938000,  -94.813000,       34.772,Oklahoma
   35.938000,  -94.688000,       34.502,Oklahoma
   35.938000,  -94.563000,       34.232,Oklahoma
   35.938000,  -94.438000,       33.422,Oklahoma
   35.938000,  -94.313000,       33.188,Arkansas
   35.938000,  -94.188000,       32.486,Arkansas
   35.938000,  -94.063000,       32.450,Arkansas
   35.938000,  -93.938000,       32.810,Arkansas
   35.938000,  -93.813000,       32.846,Arkansas
   35.938000,  -93.688000,       33.134,Arkansas
   35.938000,  -93.563000,       32.522,Arkansas
   35.938000,  -93.438000,       32.846,Arkansas
   35.938000,  -93.313000,       32.936,Arkansas
   35.938000,  -93.188000,       33.170,Arkansas
   35.938000,  -93.063000,       34.088,Arkansas
   35.938000,  -92.938000,       34.502,Arkansas
   35.938000,  -92.813000,       35.060,Arkansas
   35.938000,  -92.688000,       35.150,Arkansas
   35.938000,  -92.563000,       34.214,Arkansas
   35.938000,  -92.438000,       34.340,Arkansas
   35.938000,  -92.313000,       34.574,Arkansas
   35.938000,  -92.188000,       35.114,Arkansas
   35.938000,  -92.063000,       35.240,Arkansas
   35.938000,  -91.938000,       35.330,Arkansas
   35.938000,  -91.813000,       34.952,Arkansas
   35.938000,  -91.688000,       34.934,Arkansas
   35.938000,  -91.563000,       34.484,Arkansas
   35.938000,  -91.438000,       34.646,Arkansas
   35.938000,  -91.313000,       34.916,Arkansas
   35.938000,  -91.188000,       34.970,Arkansas
   35.938000,  -91.063000,       34.844,Arkansas
   35.938000,  -90.938000,       34.718,Arkansas
   35.938000,  -90.813000,       34.790,Arkansas
   35.938000,  -90.688000,       34.592,Arkansas
   35.938000,  -90.563000,       35.024,Arkansas
   35.938000,  -90.438000,       35.204,Arkansas
   35.938000,  -90.313000,       35.186,Arkansas
   35.938000,  -90.188000,       35.168,Arkansas
   35.938000,  -90.063000,       34.988,Arkansas
   35.938000,  -89.938000,       34.736,Arkansas
   35.938000,  -89.813000,       34.592,Arkansas
   35.938000,  -89.688000,       34.790,Arkansas
   35.938000,  -89.563000,       34.916,Arkansas
   35.938000,  -89.438000,       34.826,Arkansas
   35.938000,  -89.313000,       34.880,Tennessee
   35.938000,  -89.188000,       34.898,Tennessee
   35.938000,  -89.063000,       34.790,Tennessee
   35.938000,  -88.938000,       34.394,Tennessee
   35.938000,  -88.813000,       34.070,Tennessee
   35.938000,  -88.688000,       34.088,Tennessee
   35.938000,  -88.563000,       34.448,Tennessee
   35.938000,  -88.438000,       34.934,Tennessee
   35.938000,  -88.313000,       34.682,Tennessee
   35.938000,  -88.188000,       34.106,Tennessee
   35.938000,  -88.063000,       33.836,Tennessee
   35.938000,  -87.938000,       33.980,Tennessee
   35.938000,  -87.813000,       33.926,Tennessee
   35.938000,  -87.688000,       33.674,Tennessee
   35.938000,  -87.563000,       33.548,Tennessee
   35.938000,  -87.438000,       33.926,Tennessee
   35.938000,  -87.313000,       33.800,Tennessee
   35.938000,  -87.188000,       33.638,Tennessee
   35.938000,  -87.063000,       33.530,Tennessee
   35.938000,  -86.938000,       33.584,Tennessee
   35.938000,  -86.813000,       33.332,Tennessee
   35.938000,  -86.688000,       33.260,Tennessee
   35.938000,  -86.563000,       33.692,Tennessee
   35.938000,  -86.438000,       34.196,Tennessee
   35.938000,  -86.313000,       34.034,Tennessee
   35.938000,  -86.188000,       33.638,Tennessee
   35.938000,  -86.063000,       33.710,Tennessee
   35.938000,  -85.938000,       33.728,Tennessee
   35.938000,  -85.813000,       33.944,Tennessee
   35.938000,  -85.688000,       34.520,Tennessee
   35.938000,  -85.563000,       34.016,Tennessee
   35.938000,  -85.438000,       34.286,Tennessee
   35.938000,  -85.313000,       32.324,Tennessee
   35.938000,  -85.188000,       32.432,Tennessee
   35.938000,  -85.063000,       32.360,Tennessee
   35.938000,  -84.938000,       32.666,Tennessee
   35.938000,  -84.813000,       32.468,Tennessee
   35.938000,  -84.688000,       34.160,Tennessee
   35.938000,  -84.563000,       35.690,Tennessee
   35.938000,  -84.438000,       36.176,Tennessee
   35.938000,  -84.313000,       36.068,Tennessee
   35.938000,  -84.188000,       35.834,North Carolina
   35.938000,  -84.063000,       35.672,North Carolina
   35.938000,  -83.938000,       36.212,North Carolina
   35.938000,  -83.813000,       36.410,North Carolina
   35.938000,  -83.688000,       36.464,North Carolina
   35.938000,  -83.563000,       36.140,North Carolina
   35.938000,  -83.438000,       35.600,North Carolina
   35.938000,  -83.313000,       33.944,North Carolina
   35.938000,  -83.188000,       35.114,North Carolina
   35.938000,  -83.063000,       34.430,North Carolina
   35.938000,  -82.938000,       33.584,North Carolina
   35.938000,  -82.813000,       32.882,North Carolina
   35.938000,  -82.688000,       32.018,North Carolina
   35.938000,  -82.563000,       29.552,North Carolina
   35.938000,  -82.438000,       30.254,North Carolina
   35.938000,  -82.313000,       31.244,North Carolina
   35.938000,  -82.188000,       32.000,North Carolina
   35.938000,  -82.063000,       31.424,North Carolina
   35.938000,  -81.938000,       31.226,North Carolina
   35.938000,  -81.813000,       35.042,North Carolina
   35.938000,  -81.688000,       37.346,North Carolina
   35.938000,  -81.563000,       37.598,North Carolina
   35.938000,  -81.438000,       37.058,North Carolina
   35.938000,  -81.313000,       36.752,North Carolina
   35.938000,  -81.188000,       37.166,North Carolina
   35.938000,  -81.063000,       36.896,North Carolina
   35.938000,  -80.938000,       37.364,North Carolina
   35.938000,  -80.813000,       37.922,North Carolina
   35.938000,  -80.688000,       38.156,North Carolina
   35.938000,  -80.563000,       38.336,North Carolina
   35.938000,  -80.438000,       38.246,North Carolina
   35.938000,  -80.313000,       38.138,North Carolina
   35.938000,  -80.188000,       37.850,North Carolina
   35.938000,  -80.063000,       37.544,North Carolina
   35.938000,  -79.938000,       37.634,North Carolina
   35.938000,  -79.813000,       37.616,North Carolina
   35.938000,  -79.688000,       37.706,North Carolina
   35.938000,  -79.563000,       37.796,North Carolina
   35.938000,  -79.438000,       37.778,North Carolina
   35.938000,  -79.313000,       38.084,North Carolina
   35.938000,  -79.188000,       37.922,North Carolina
   35.938000,  -79.063000,       38.408,North Carolina
   35.938000,  -78.938000,       38.750,North Carolina
   35.938000,  -78.813000,       38.354,North Carolina
   35.938000,  -78.688000,       38.300,North Carolina
   35.938000,  -78.563000,       38.696,North Carolina
   35.938000,  -78.438000,       38.678,North Carolina
   35.938000,  -78.313000,       38.912,North Carolina
   35.938000,  -78.188000,       39.128,North Carolina
   35.938000,  -78.063000,       39.110,North Carolina
   35.938000,  -77.938000,       38.768,North Carolina
   35.938000,  -77.813000,       38.480,North Carolina
   35.938000,  -77.688000,       38.120,North Carolina
   35.938000,  -77.563000,       38.354,North Carolina
   35.938000,  -77.438000,       38.516,North Carolina
   35.938000,  -77.313000,       38.696,North Carolina
   35.938000,  -77.188000,       38.912,North Carolina
   35.938000,  -77.063000,       39.074,North Carolina
   35.938000,  -76.938000,       39.236,North Carolina
   35.938000,  -76.813000,       39.308,North Carolina
   35.938000,  -76.688000,       39.308,North Carolina
   35.938000,  -76.563000,       39.200,North Carolina
   35.938000,  -76.438000,       39.722,North Carolina
   35.938000,  -76.313000,       41.072,North Carolina
   35.938000,  -76.188000,       42.872,North Carolina
   35.938000,  -76.063000,       45.536,North Carolina
   35.938000,  -75.938000,       47.768,North Carolina
   35.938000,  -75.813000,       49.298,North Carolina
   35.938000,  -75.688000,       49.694,North Carolina
   35.938000,  -75.563000,       49.964,North Carolina
   36.063000, -121.813000,       47.768,California
   36.063000, -121.688000,       52.682,California
   36.063000, -121.563000,       44.960,California
   36.063000, -121.438000,       44.150,California
   36.063000, -121.313000,       46.184,California
   36.063000, -121.188000,       47.354,California
   36.063000, -121.063000,       48.380,California
   36.063000, -120.938000,       49.820,California
   36.063000, -120.813000,       47.966,California
   36.063000, -120.688000,       45.464,California
   36.063000, -120.563000,       44.168,California
   36.063000, -120.438000,       47.156,California
   36.063000, -120.313000,       49.514,California
   36.063000, -120.188000,       50.378,California
   36.063000, -120.063000,       50.540,California
   36.063000, -119.938000,       51.476,California
   36.063000, -119.813000,       51.332,California
   36.063000, -119.688000,       50.810,California
   36.063000, -119.563000,       50.270,California
   36.063000, -119.438000,       50.414,California
   36.063000, -119.313000,       50.612,California
   36.063000, -119.188000,       50.630,California
   36.063000, -119.063000,       50.774,California
   36.063000, -118.938000,       50.090,California
   36.063000, -118.813000,       47.606,California
   36.063000, -118.688000,       37.832,California
   36.063000, -118.563000,       30.002,California
   36.063000, -118.438000,       31.208,California
   36.063000, -118.313000,       26.258,California
   36.063000, -118.188000,       27.788,California
   36.063000, -118.063000,       29.048,California
   36.063000, -117.938000,       40.136,California
   36.063000, -117.813000,       37.742,California
   36.063000, -117.688000,       35.798,California
   36.063000, -117.563000,       33.602,California
   36.063000, -117.438000,       37.094,California
   36.063000, -117.313000,       49.910,California
   36.063000, -117.188000,       44.798,California
   36.063000, -117.063000,       32.036,California
   36.063000, -116.938000,       46.886,California
   36.063000, -116.813000,       55.670,California
   36.063000, -116.688000,       43.772,California
   36.063000, -116.563000,       40.496,California
   36.063000, -116.438000,       42.710,California
   36.063000, -116.313000,       46.040,California
   36.063000, -116.188000,       44.186,California
   36.063000, -116.063000,       43.430,California
   36.063000, -115.938000,       45.554,California
   36.063000, -115.813000,       44.078,California
   36.063000, -115.688000,       40.802,California
   36.063000, -115.563000,       36.698,California
   36.063000, -115.438000,       40.136,California
   36.063000, -115.313000,       45.104,California
   36.063000, -115.188000,       46.814,California
   36.063000, -115.063000,       47.246,California
   36.063000, -114.938000,       46.418,California
   36.063000, -114.813000,       47.732,California
   36.063000, -114.688000,       46.472,California
   36.063000, -114.563000,       44.852,California
   36.063000, -114.438000,       48.506,Arizona
   36.063000, -114.313000,       48.596,Arizona
   36.063000, -114.188000,       47.264,Arizona
   36.063000, -114.063000,       45.770,Arizona
   36.063000, -113.938000,       42.368,Arizona
   36.063000, -113.813000,       40.370,Arizona
   36.063000, -113.688000,       36.050,Arizona
   36.063000, -113.563000,       33.800,Arizona
   36.063000, -113.438000,       33.602,Arizona
   36.063000, -113.313000,       39.650,Arizona
   36.063000, -113.188000,       34.556,Arizona
   36.063000, -113.063000,       30.812,Arizona
   36.063000, -112.938000,       32.162,Arizona
   36.063000, -112.813000,       32.342,Arizona
   36.063000, -112.688000,       33.494,Arizona
   36.063000, -112.563000,       35.096,Arizona
   36.063000, -112.438000,       32.612,Arizona
   36.063000, -112.313000,       31.640,Arizona
   36.063000, -112.188000,       33.782,Arizona
   36.063000, -112.063000,       34.538,Arizona
   36.063000, -111.938000,       35.582,Arizona
   36.063000, -111.813000,       32.288,Arizona
   36.063000, -111.688000,       33.692,Arizona
   36.063000, -111.563000,       33.710,Arizona
   36.063000, -111.438000,       35.096,Arizona
   36.063000, -111.313000,       35.204,Arizona
   36.063000, -111.188000,       33.386,Arizona
   36.063000, -111.063000,       31.982,Arizona
   36.063000, -110.938000,       32.198,Arizona
   36.063000, -110.813000,       31.244,Arizona
   36.063000, -110.688000,       30.650,Arizona
   36.063000, -110.563000,       30.650,Arizona
   36.063000, -110.438000,       30.992,Arizona
   36.063000, -110.313000,       29.966,Arizona
   36.063000, -110.188000,       29.804,Arizona
   36.063000, -110.063000,       29.156,Arizona
   36.063000, -109.938000,       28.256,Arizona
   36.063000, -109.813000,       30.074,Arizona
   36.063000, -109.688000,       31.298,Arizona
   36.063000, -109.563000,       31.406,Arizona
   36.063000, -109.438000,       28.778,Arizona
   36.063000, -109.313000,       26.672,Arizona
   36.063000, -109.188000,       24.638,Arizona
   36.063000, -109.063000,       24.152,Arizona
   36.063000, -108.938000,       21.254,New Mexico
   36.063000, -108.813000,       21.938,New Mexico
   36.063000, -108.688000,       28.850,New Mexico
   36.063000, -108.563000,       30.272,New Mexico
   36.063000, -108.438000,       29.534,New Mexico
   36.063000, -108.313000,       28.922,New Mexico
   36.063000, -108.188000,       28.310,New Mexico
   36.063000, -108.063000,       27.716,New Mexico
   36.063000, -107.938000,       27.068,New Mexico
   36.063000, -107.813000,       26.762,New Mexico
   36.063000, -107.688000,       26.582,New Mexico
   36.063000, -107.563000,       26.492,New Mexico
   36.063000, -107.438000,       25.790,New Mexico
   36.063000, -107.313000,       25.718,New Mexico
   36.063000, -107.188000,       25.340,New Mexico
   36.063000, -107.063000,       25.304,New Mexico
   36.063000, -106.938000,       24.440,New Mexico
   36.063000, -106.813000,       17.150,New Mexico
   36.063000, -106.688000,       18.950,New Mexico
   36.063000, -106.563000,       15.494,New Mexico
   36.063000, -106.438000,       14.324,New Mexico
   36.063000, -106.313000,       19.058,New Mexico
   36.063000, -106.188000,       25.448,New Mexico
   36.063000, -106.063000,       27.482,New Mexico
   36.063000, -105.938000,       24.710,New Mexico
   36.063000, -105.813000,       20.822,New Mexico
   36.063000, -105.688000,       16.322,New Mexico
   36.063000, -105.563000,       12.776,New Mexico
   36.063000, -105.438000,       20.048,New Mexico
   36.063000, -105.313000,       22.316,New Mexico
   36.063000, -105.188000,       24.368,New Mexico
   36.063000, -105.063000,       24.098,New Mexico
   36.063000, -104.938000,       24.890,New Mexico
   36.063000, -104.813000,       26.222,New Mexico
   36.063000, -104.688000,       27.068,New Mexico
   36.063000, -104.563000,       27.014,New Mexico
   36.063000, -104.438000,       27.698,New Mexico
   36.063000, -104.313000,       27.896,New Mexico
   36.063000, -104.188000,       27.392,New Mexico
   36.063000, -104.063000,       28.112,New Mexico
   36.063000, -103.938000,       28.616,New Mexico
   36.063000, -103.813000,       29.372,New Mexico
   36.063000, -103.688000,       30.290,New Mexico
   36.063000, -103.563000,       30.668,New Mexico
   36.063000, -103.438000,       31.064,New Mexico
   36.063000, -103.313000,       31.694,New Mexico
   36.063000, -103.188000,       32.360,New Mexico
   36.063000, -103.063000,       32.666,New Mexico
   36.063000, -102.938000,       32.612,Oklahoma
   36.063000, -102.813000,       32.234,Oklahoma
   36.063000, -102.688000,       31.856,Oklahoma
   36.063000, -102.563000,       31.532,Oklahoma
   36.063000, -102.438000,       31.694,Oklahoma
   36.063000, -102.313000,       31.892,Oklahoma
   36.063000, -102.188000,       32.054,Oklahoma
   36.063000, -102.063000,       32.270,Oklahoma
   36.063000, -101.938000,       32.540,Oklahoma
   36.063000, -101.813000,       32.486,Oklahoma
   36.063000, -101.688000,       32.504,Oklahoma
   36.063000, -101.563000,       32.666,Oklahoma
   36.063000, -101.438000,       32.828,Oklahoma
   36.063000, -101.313000,       32.666,Oklahoma
   36.063000, -101.188000,       32.702,Oklahoma
   36.063000, -101.063000,       32.954,Oklahoma
   36.063000, -100.938000,       33.332,Oklahoma
   36.063000, -100.813000,       33.476,Oklahoma
   36.063000, -100.688000,       33.548,Oklahoma
   36.063000, -100.563000,       33.602,Oklahoma
   36.063000, -100.438000,       33.530,Oklahoma
   36.063000, -100.313000,       33.206,Oklahoma
   36.063000, -100.188000,       33.116,Oklahoma
   36.063000, -100.063000,       33.368,Oklahoma
   36.063000,  -99.938000,       33.746,Oklahoma
   36.063000,  -99.813000,       33.728,Oklahoma
   36.063000,  -99.688000,       32.828,Oklahoma
   36.063000,  -99.563000,       32.648,Oklahoma
   36.063000,  -99.438000,       32.648,Oklahoma
   36.063000,  -99.313000,       33.062,Oklahoma
   36.063000,  -99.188000,       33.098,Oklahoma
   36.063000,  -99.063000,       33.728,Oklahoma
   36.063000,  -98.938000,       33.908,Oklahoma
   36.063000,  -98.813000,       33.548,Oklahoma
   36.063000,  -98.688000,       33.404,Oklahoma
   36.063000,  -98.563000,       33.548,Oklahoma
   36.063000,  -98.438000,       33.800,Oklahoma
   36.063000,  -98.313000,       34.016,Oklahoma
   36.063000,  -98.188000,       33.746,Oklahoma
   36.063000,  -98.063000,       33.440,Oklahoma
   36.063000,  -97.938000,       33.530,Oklahoma
   36.063000,  -97.813000,       33.692,Oklahoma
   36.063000,  -97.688000,       34.304,Oklahoma
   36.063000,  -97.563000,       34.124,Oklahoma
   36.063000,  -97.438000,       33.764,Oklahoma
   36.063000,  -97.313000,       33.350,Oklahoma
   36.063000,  -97.188000,       33.386,Oklahoma
   36.063000,  -97.063000,       33.638,Oklahoma
   36.063000,  -96.938000,       33.782,Oklahoma
   36.063000,  -96.813000,       33.962,Oklahoma
   36.063000,  -96.688000,       34.160,Oklahoma
   36.063000,  -96.563000,       34.160,Oklahoma
   36.063000,  -96.438000,       33.944,Oklahoma
   36.063000,  -96.313000,       33.818,Oklahoma
   36.063000,  -96.188000,       33.782,Oklahoma
   36.063000,  -96.063000,       33.476,Oklahoma
   36.063000,  -95.938000,       33.062,Oklahoma
   36.063000,  -95.813000,       32.972,Oklahoma
   36.063000,  -95.688000,       33.296,Oklahoma
   36.063000,  -95.563000,       33.800,Oklahoma
   36.063000,  -95.438000,       33.854,Missouri
   36.063000,  -95.313000,       34.070,Missouri
   36.063000,  -95.188000,       33.926,Missouri
   36.063000,  -95.063000,       33.746,Missouri
   36.063000,  -94.938000,       33.818,Missouri
   36.063000,  -94.813000,       33.908,Missouri
   36.063000,  -94.688000,       33.764,Missouri
   36.063000,  -94.563000,       33.836,Missouri
   36.063000,  -94.438000,       33.368,Missouri
   36.063000,  -94.313000,       33.224,Arkansas
   36.063000,  -94.188000,       32.270,Arkansas
   36.063000,  -94.063000,       32.342,Arkansas
   36.063000,  -93.938000,       32.810,Arkansas
   36.063000,  -93.813000,       32.558,Arkansas
   36.063000,  -93.688000,       33.026,Arkansas
   36.063000,  -93.563000,       32.954,Arkansas
   36.063000,  -93.438000,       32.162,Arkansas
   36.063000,  -93.313000,       32.396,Arkansas
   36.063000,  -93.188000,       33.980,Arkansas
   36.063000,  -93.063000,       33.818,Arkansas
   36.063000,  -92.938000,       33.998,Arkansas
   36.063000,  -92.813000,       33.692,Arkansas
   36.063000,  -92.688000,       33.980,Arkansas
   36.063000,  -92.563000,       34.142,Arkansas
   36.063000,  -92.438000,       34.016,Arkansas
   36.063000,  -92.313000,       33.548,Arkansas
   36.063000,  -92.188000,       34.430,Arkansas
   36.063000,  -92.063000,       35.060,Arkansas
   36.063000,  -91.938000,       34.682,Arkansas
   36.063000,  -91.813000,       34.250,Arkansas
   36.063000,  -91.688000,       34.394,Arkansas
   36.063000,  -91.563000,       34.538,Arkansas
   36.063000,  -91.438000,       34.574,Arkansas
   36.063000,  -91.313000,       34.628,Arkansas
   36.063000,  -91.188000,       34.664,Arkansas
   36.063000,  -91.063000,       34.808,Arkansas
   36.063000,  -90.938000,       34.646,Arkansas
   36.063000,  -90.813000,       34.700,Arkansas
   36.063000,  -90.688000,       34.610,Arkansas
   36.063000,  -90.563000,       34.556,Arkansas
